Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
,https://obfuscated.source.example/7b83ee2ae557ffe8,No,Unknown,interview,QA-Purushottam,814222076,,
,https://obfuscated.source.example/bc6395985530f394,No,Unknown,interview,QA-Purushottam,12336283,,
Headline_02508209f503,https://obfuscated.source.example/3f0166329b0e1cfe,No,Unknown,interview,QA-Purushottam,330309473,,
,https://obfuscated.source.example/491574a819b7ea39,No,Unknown,interview,QA-Purushottam,673427810,,
,https://obfuscated.source.example/485af85be48a85b7,No,Unknown,interview,QA-Purushottam,788161189,,
,https://obfuscated.source.example/660fb29f6631cc23,No,Unknown,news bulletin,QA-Aniket,82904465,,
,https://obfuscated.source.example/e9aeae99ba37c50a,No,Unknown,special reports,QA-Purushottam,491647910,,
,https://obfuscated.source.example/3917e9f866268349,No,Unknown,interview,QA-Purushottam,791412076,,
Headline_21b785845a2e,https://obfuscated.source.example/3911735a24910096,No,Unknown,special reports,QA-Purushottam,717896995,,
Headline_5c03579cdfa3,https://obfuscated.source.example/4d786d3bf110a242,No,Unknown,special reports,QA-Purushottam,702610082,,
Headline_9d27b6973717,https://obfuscated.source.example/fc68494a1d122aba,No,Unknown,special reports,QA-Purushottam,302101100,,
,https://obfuscated.source.example/0de597048c992a20,No,Unknown,special reports,QA-Purushottam,386906493,,
Headline_7064b6ff5168,https://obfuscated.source.example/0de597048c992a20,No,Unknown,special reports,QA-Purushottam,579696655,,
,https://obfuscated.source.example/9485a872e7c4c41d,No,Unknown,special reports,QA-Purushottam,15212149,,
,https://obfuscated.source.example/c816b60aa78d8cd4,No,Unknown,special reports,QA-Purushottam,856225348,,
,https://obfuscated.source.example/c816b60aa78d8cd4,No,Unknown,special reports,QA-Purushottam,726094465,,
Headline_e6315be382a6,https://obfuscated.source.example/bf00e69966ece245,No,Unknown,interview,QA-Purushottam,905965799,,
Headline_1b35a9248905,https://obfuscated.source.example/b7bb4297ada66922,No,Unknown,interview,QA-Purushottam,204026964,,
Headline_fff4c6874a60,https://obfuscated.source.example/bfacbf0a8a62e767,No,Unknown,interview,QA-Purushottam,108768944,,
Headline_b72ea81608f0,https://obfuscated.source.example/a4b5fb5fc1920c5e,No,Unknown,interview,QA-Purushottam,539322604,,
,https://obfuscated.source.example/14a5008feb5bf914,No,Unknown,debate,QA-Purushottam,193181295,,
Headline_a88a7af20822,https://obfuscated.source.example/0cea00a1f79d1347,No,Unknown,interview,QA-Purushottam,691764754,,
,https://obfuscated.source.example/e2374e6177d5e9bb,No,Unknown,interview,QA-Purushottam,912368541,,
Headline_70485f09553e,https://obfuscated.source.example/e1e0505118c6cc47,No,Unknown,interview,QA-Purushottam,257674023,,
Headline_d859630b3fd7,https://obfuscated.source.example/be09f827cf27abfc,No,Unknown,interview,QA-Purushottam,472069383,,
Headline_c826d859d6ac,https://obfuscated.source.example/4a969c363a15490e,No,Unknown,interview,QA-Purushottam,827758617,,
Headline_8359706e7d2c,https://obfuscated.source.example/72f84b7c02020e05,No,Unknown,interview,QA-Purushottam,628893325,,
Headline_7a279eaa8797,https://obfuscated.source.example/14b4185ddb79322a,No,Unknown,interview,QA-Purushottam,647326825,,
Headline_5cfdb8d0c9c1,https://obfuscated.source.example/67dd153bd4a63e6b,No,Unknown,interview,QA-Purushottam,150330099,,
,https://obfuscated.source.example/01de37c5015e654c,No,Unknown,interview,QA-Purushottam,805927831,,
Headline_305b11ed4bb7,https://obfuscated.source.example/01ca26bcc68d88b9,No,Unknown,interview,QA-Purushottam,673112765,,
Headline_fe03eb48a893,https://obfuscated.source.example/f47f8a32522fe97f,No,Unknown,special reports,QA-Purushottam,611234864,,
Headline_ed618493314d,https://obfuscated.source.example/f81774297ea6e811,No,Unknown,special reports,QA-Purushottam,308104780,,
,https://obfuscated.source.example/56b71c0067e1d918,No,Unknown,speech,QA-Purushottam,282580029,,
,https://obfuscated.source.example/95f9e8df2c2eaaaa,No,Unknown,special reports,QA-Purushottam,563901457,,
,https://obfuscated.source.example/cc3e1642904d44c9,No,Unknown,debate,QA-Purushottam,752957331,,
,https://obfuscated.source.example/491c9690b134fc12,No,Unknown,speech,QA-Purushottam,488518453,,
,https://obfuscated.source.example/8cbde3fbcccce6d1,No,Unknown,speech,QA-Purushottam,392733628,,
,https://obfuscated.source.example/9873a03b818f2077,No,Unknown,speech,QA-Purushottam,114351138,,
,https://obfuscated.source.example/5550462335e8cbb0,No,Unknown,special reports,QA-Purushottam,789274483,,
,https://obfuscated.source.example/8340a8489f20e9ac,No,Unknown,interview,QA-Purushottam,553826182,,
,https://obfuscated.source.example/c5bc572ffc9622df,No,Unknown,interview,QA-Purushottam,628903561,,
,https://obfuscated.source.example/7771600695fae1a6,No,Unknown,interview,QA-Purushottam,127072818,,
,https://obfuscated.source.example/f0af3e5cc806be90,No,Unknown,speech,QA-Purushottam,928569334,,
,https://obfuscated.source.example/3f36f0ebb4c995a9,No,Unknown,speech,QA-Purushottam,306479804,,
,https://obfuscated.source.example/bc83da4738f74c46,No,Unknown,speech,Abhishek,273763419,,
,https://obfuscated.source.example/deabfc694c79b830,No,Unknown,news bulletin,Abhishek,683107915,,
,https://obfuscated.source.example/9c1c500637ffddaa,No,Unknown,interview,Abhishek,611774478,,
,https://obfuscated.source.example/37d1eae58dcaf1d1,No,Unknown,speech,QA-Purushottam,177162207,,
,https://obfuscated.source.example/a8c067bd8c777dff,No,Unknown,speech,Harish,704966895,,
Headline_541db94d16fb,https://obfuscated.source.example/b7d06dd8972e5a57,No,Unknown,interview,vinay singh,767274554,,
Headline_0bd0f2255743,https://obfuscated.source.example/9765c37c89727dd4,No,Unknown,interview,vinay singh,709709295,,
Headline_816eabe69f07,https://obfuscated.source.example/c6e3e7a9d106e599,No,Unknown,interview,vinay singh,334538022,,
Headline_b458e8037077,https://obfuscated.source.example/9eb93834462c1edd,No,Unknown,interview,vinay singh,50982324,,
Headline_e4e5fc56b4aa,https://obfuscated.source.example/29fb123bae6b5d84,No,Unknown,speech,Subhesh,280278998,,
Headline_e8c3468977eb,https://obfuscated.source.example/161d47ece13e32cb,No,Unknown,interview,vinay singh,215682444,,
Headline_357d5febe1e7,https://obfuscated.source.example/e223412c4e5ecff4,No,Team_a3be678541,news bulletin,QA-Ankith ,191221398,,
Headline_802c27427b9e,https://obfuscated.source.example/a3c5dd5e1a8408bb,No,Team_a3be678541,news bulletin,QA-Ankith ,355961117,,
Headline_401391f05b5f,https://obfuscated.source.example/a1989a9c83a4ea24,No,Team_a3be678541,news bulletin,QA-Ankith ,959122750,,
Headline_610fe8d737b3,https://obfuscated.source.example/e62d75487ebb28f1,No,Team_a3be678541,news bulletin,QA-Ankith ,182989223,,
Headline_13758bddd587,https://obfuscated.source.example/acc89379cef91ef8,No,Team_a3be678541,interview,QA-Ankith ,447301377,,
Headline_aa27c6386c74,https://obfuscated.source.example/b7a2ac43a1b13b89,No,Team_a3be678541,interview,QA-Ankith ,10093386,,
Headline_4b043adc5de6,https://obfuscated.source.example/db26e322dd92b5ee,No,Team_a3be678541,interview,QA-Ankith ,228453173,,
Headline_12445e7a5d67,https://obfuscated.source.example/cb854e1a9989848e,No,Team_a3be678541,interview,QA-Ankith ,898803824,,
Headline_27bff61e373e,https://obfuscated.source.example/157592843abb81a9,No,Unknown,speech,Divyanshu Dutta Roy,768434041,,
Headline_d0991e6f0019,https://obfuscated.source.example/6578ae3f4bcbed71,No,Unknown,speech,Divyanshu Dutta Roy,406741053,,
Headline_96ca6c0a0911,https://obfuscated.source.example/0fe7c6dec581ae7b,No,Unknown,speech,Divyanshu Dutta Roy,783731271,,
Headline_4a5e7ab80181,https://obfuscated.source.example/57719927c4e62015,No,Unknown,speech,Divyanshu Dutta Roy,724519731,,
Headline_18f8516cb20c,https://obfuscated.source.example/82824de7060223ce,No,Unknown,speech,Divyanshu Dutta Roy,922472762,,
Headline_8e8db9127f0f,https://obfuscated.source.example/47f4126962cbdb4c,No,Unknown,speech,Divyanshu Dutta Roy,485586247,,
Headline_88b6b2c6aded,https://obfuscated.source.example/be692ba2a1304dbc,No,Unknown,speech,Divyanshu Dutta Roy,10877450,,
Headline_c8df8ee3422a,https://obfuscated.source.example/478ef5a2e4744dac,No,Unknown,speech,Divyanshu Dutta Roy,775051459,,
Headline_4606d5e7075a,https://obfuscated.source.example/23ebf08d8b761ee5,No,Unknown,speech,Divyanshu Dutta Roy,514702291,,
Headline_9907a51ba057,https://obfuscated.source.example/69face4909258c84,No,Unknown,speech,Divyanshu Dutta Roy,602874015,,
Headline_df9df2c6a5ca,https://obfuscated.source.example/fb79c5314e1d1252,No,Unknown,speech,Divyanshu Dutta Roy,961214639,,
Headline_2492b305570e,https://obfuscated.source.example/aa02a54b052a50b4,No,Unknown,speech,Divyanshu Dutta Roy,529608219,,
Headline_573fb605ba28,https://obfuscated.source.example/c82f19795e4a2af2,No,Unknown,speech,Divyanshu Dutta Roy,298842936,,
Headline_09da7385a31b,https://obfuscated.source.example/a5e0f3e8dafeac06,No,Unknown,speech,Divyanshu Dutta Roy,926876432,,
Headline_899e0db1afbb,https://obfuscated.source.example/ef2d60c56309f42e,No,Unknown,speech,Divyanshu Dutta Roy,971838930,,
Headline_cdfacfad36b2,https://obfuscated.source.example/04854f46b27fc270,No,Unknown,speech,Divyanshu Dutta Roy,210915010,,
Headline_b06135243a1b,https://obfuscated.source.example/4218377eebea4b65,No,Unknown,speech,Divyanshu Dutta Roy,426076702,,
Headline_ca26d7b3e8c4,https://obfuscated.source.example/e3c56fdf8363b7bb,No,Unknown,speech,Divyanshu Dutta Roy,410559573,,
Headline_95fb959ea92b,https://obfuscated.source.example/edb4f01b89133715,No,Unknown,speech,Divyanshu Dutta Roy,877266013,,
Headline_2697717cae4c,https://obfuscated.source.example/48a37620ec1b7dfa,No,Unknown,speech,Divyanshu Dutta Roy,71530535,,
Headline_6409420368b6,https://obfuscated.source.example/a7a0c269d24f0bd4,No,Unknown,speech,Divyanshu Dutta Roy,220984789,,
Headline_5fa1bb61aa9f,https://obfuscated.source.example/bcee9be6edfbe5c9,No,Unknown,speech,Divyanshu Dutta Roy,993595225,,
Headline_7de13916057f,https://obfuscated.source.example/454b2fa07514c01c,No,Unknown,speech,Divyanshu Dutta Roy,122879664,,
Headline_ab3a6b10b34a,https://obfuscated.source.example/f19b1471cec0a908,No,Unknown,speech,Divyanshu Dutta Roy,992738689,,
Headline_51a50f800a66,https://obfuscated.source.example/24c48ee595df67db,No,Unknown,speech,Divyanshu Dutta Roy,686666435,,
Headline_d8d2954b2c9a,https://obfuscated.source.example/55de58d37fc437fc,No,Unknown,speech,Divyanshu Dutta Roy,441785767,,
Headline_18b9ff3bb9a9,https://obfuscated.source.example/edd82868f363ddf6,No,Unknown,speech,Divyanshu Dutta Roy,881643330,,
Headline_468bd25cf256,https://obfuscated.source.example/7f9b46c0bf267d98,No,Unknown,interview,Divyanshu Dutta Roy,476691604,,
Headline_3ec478f68149,https://obfuscated.source.example/990ebfc5318cb48c,No,Unknown,interview,Divyanshu Dutta Roy,663826377,,
Headline_411dad956e4f,https://obfuscated.source.example/4a68ac6d9d818b59,No,Unknown,interview,Divyanshu Dutta Roy,47422684,,
Headline_b09429fd6441,https://obfuscated.source.example/bf350500fb7e2ac1,No,Unknown,interview,Divyanshu Dutta Roy,171862070,,
Headline_198b010d82cf,https://obfuscated.source.example/234450cb625aed10,No,Unknown,interview,Divyanshu Dutta Roy,726065871,,
Headline_d5c9dcbe0daa,https://obfuscated.source.example/a2c84b4c27a475f0,No,Unknown,interview,Divyanshu Dutta Roy,161718296,,
Headline_bba7094adfbb,https://obfuscated.source.example/f646bfa566ca435c,No,Unknown,interview,Divyanshu Dutta Roy,212207545,,
Headline_122a026c9314,https://obfuscated.source.example/e2d315049abc05b8,No,Unknown,interview,Divyanshu Dutta Roy,59076875,,
Headline_d45921849f8f,https://obfuscated.source.example/c4799bb374dc2c07,No,Unknown,interview,Divyanshu Dutta Roy,401008457,,
,https://obfuscated.source.example/f6d331e0dd1a5078,No,Unknown,interview,Divyanshu Dutta Roy,225899935,,
Headline_58723dc3bc20,https://obfuscated.source.example/95845b8fab10224d,No,Unknown,interview,Divyanshu Dutta Roy,149705666,,
Headline_c535935859e8,https://obfuscated.source.example/715d95fd6ad9ca3b,No,Unknown,interview,Divyanshu Dutta Roy,794155078,,
Headline_48a6e85cec3e,https://obfuscated.source.example/dd7834e225d996b4,No,Unknown,speech,Divyanshu Dutta Roy,827151447,,
Headline_6cf65012ed21,https://obfuscated.source.example/e974f75236914d3b,No,Unknown,interview,Divyanshu Dutta Roy,137034195,,
,https://obfuscated.source.example/dc43d80d53d61590,No,Unknown,special reports,QA-Purushottam,752919123,,
,https://obfuscated.source.example/cb6fff80b4f84707,No,Unknown,special reports,QA-Purushottam,491742896,,
Headline_44e0949464fe,https://obfuscated.source.example/d5d13b18b6058c75,No,Unknown,special reports,QA-Purushottam,353435558,,
,https://obfuscated.source.example/861463e4ec590bc9,No,Unknown,special reports,QA-Purushottam,960011432,,
,https://obfuscated.source.example/ff55dd40e8423875,No,Unknown,special reports,QA-Purushottam,698308620,,
,https://obfuscated.source.example/bcd0d86493419117,No,Unknown,special reports,QA-Purushottam,430660377,,
Headline_adc015e869c4,https://obfuscated.source.example/0f093f189c5f4905,No,Team_a3be678541,interview,QA-Ankith ,158588453,,
Headline_7bba7d47ace5,https://obfuscated.source.example/bc83da4738f74c46,No,Unknown,speech,Divyanshu Dutta Roy,80507430,,
Headline_c420d3a55e50,https://obfuscated.source.example/44799d79fe822c86,No,Unknown,special reports,QA-Purushottam,953921574,,
Headline_77310fb6ee62,https://obfuscated.source.example/81cbf321ebce3e70,No,Unknown,special reports,QA-Purushottam,700879730,,
Headline_f2a45014b1c5,https://obfuscated.source.example/635cad63f84f081d,No,Team_a3be678541,interview,QA-Ankith ,97179637,,
Headline_b0439b439a18,https://obfuscated.source.example/71148e35d0efd056,No,Team_a3be678541,interview,QA-Ankith ,322800053,,
Headline_4b31923844a2,https://obfuscated.source.example/2c7acddf9a5e0e5c,No,Team_a3be678541,interview,QA-Ankith ,807586724,,
Headline_6b35993527c7,https://obfuscated.source.example/0ab3c467e7862f3d,No,Unknown,news bulletin,QA-Purushottam,587229961,,
Headline_588bce18101b,https://obfuscated.source.example/07d3aac8bd6858a4,No,Team_a3be678541,interview,QA-Ankith ,455013605,,
Headline_a7fbea22434a,https://obfuscated.source.example/94009c8b3dd928ba,No,Unknown,special reports,Divyanshu Dutta Roy,718652325,,
Headline_b09cf0d80cc2,https://obfuscated.source.example/d723c8176410fb08,No,Unknown,special reports,Divyanshu Dutta Roy,636226677,,
Headline_e8116060bf7d,https://obfuscated.source.example/bc83da4738f74c46,No,Unknown,speech,Divyanshu Dutta Roy,813767716,,
Headline_864daebc1482,https://obfuscated.source.example/7dcdfca0c055cfa5,No,Unknown,speech,Divyanshu Dutta Roy,829073581,,
Headline_56fad2c3e5d3,https://obfuscated.source.example/7c78bd95c1557cb1,No,Unknown,speech,Divyanshu Dutta Roy,74381182,,
Headline_9b757d671f59,https://obfuscated.source.example/95c8deb3ed8da068,No,Unknown,speech,Divyanshu Dutta Roy,397148372,,
Headline_e4c27707542f,https://obfuscated.source.example/440801dea464fc9b,No,Unknown,speech,Divyanshu Dutta Roy,282216596,,
Headline_72666e172fb4,https://obfuscated.source.example/09c70f7ddd306f7a,No,Unknown,speech,Divyanshu Dutta Roy,732948222,,
Headline_6f5f72f581df,https://obfuscated.source.example/59398e7034c10fe6,No,Unknown,speech,Divyanshu Dutta Roy,680643165,,
Headline_15b8efd03052,https://obfuscated.source.example/c57ed6765cbaa46d,No,Unknown,speech,Divyanshu Dutta Roy,523492205,,
Headline_6e5aabe01f63,https://obfuscated.source.example/c7b46bfc2dffb0c5,No,Unknown,speech,Divyanshu Dutta Roy,785399546,,
Headline_9c6f44f98af8,https://obfuscated.source.example/2b78bf6090820e07,No,Unknown,speech,Divyanshu Dutta Roy,879280573,,
Headline_13ddf3fcf204,https://obfuscated.source.example/95a3c116f0e0dd8e,No,Unknown,speech,Divyanshu Dutta Roy,529415342,,
Headline_d18adbf6e0bc,https://obfuscated.source.example/619f6585ea31ac38,No,Unknown,speech,Divyanshu Dutta Roy,727479723,,
Headline_e0c81b1a758c,https://obfuscated.source.example/334c01a33cc2b771,No,Unknown,speech,Divyanshu Dutta Roy,748107103,,
Headline_4a5f638c558b,https://obfuscated.source.example/5f0ff6fbe4bd44a5,No,Unknown,speech,Divyanshu Dutta Roy,131203813,,
Headline_2f00f392d6fa,https://obfuscated.source.example/1db9e7746c13fc6e,No,Unknown,speech,Divyanshu Dutta Roy,772529356,,
Headline_739f5499268e,https://obfuscated.source.example/a15050ffb8c70db0,No,Unknown,speech,Divyanshu Dutta Roy,566200754,,
Headline_5a4610189c47,https://obfuscated.source.example/cd43ac2b055c9f35,No,Unknown,news bulletin,QA-Purushottam,747544289,,
Headline_05ecd90b2069,https://obfuscated.source.example/8e1d3b1cd193847f,No,Unknown,news bulletin,QA-Purushottam,194468849,,
Headline_b23119f83499,https://obfuscated.source.example/f161ff9e14891def,No,Unknown,news bulletin,QA-Purushottam,116325566,,
Headline_0e87f9212ce0,https://obfuscated.source.example/f594330e9fd5f0f6,No,Unknown,speech,Divyanshu Dutta Roy,576586923,,
Headline_f7a463ec80a2,https://obfuscated.source.example/8b7f1c354db17f3a,No,Unknown,news bulletin,Subhesh,710394077,,
Headline_0e6f06ea80f6,https://obfuscated.source.example/bc83da4738f74c46,No,Unknown,speech,Divyanshu Dutta Roy,434650128,,
Headline_4adea012d8a6,https://obfuscated.source.example/7dcdfca0c055cfa5,No,Unknown,speech,Divyanshu Dutta Roy,999476907,,
Headline_6cda23d98d28,https://obfuscated.source.example/94009c8b3dd928ba,No,Unknown,special reports,Divyanshu Dutta Roy,539340478,,
Headline_aa58f2b51d08,https://obfuscated.source.example/d723c8176410fb08,No,Unknown,special reports,Divyanshu Dutta Roy,787299583,,
Headline_877b52d5fafd,https://obfuscated.source.example/4a2c6120ecb00c6c,No,Unknown,interview,QA-Purushottam,466531343,,
Headline_5bd376072add,https://obfuscated.source.example/d56998820cd88c24,No,Unknown,interview,QA-Aniket,325927590,,
Headline_c0f3ac86d60c,https://obfuscated.source.example/5d5bd3f2b2b826b2,No,Unknown,interview,QA-Aniket,505033613,,
Headline_6e1eb6840842,https://obfuscated.source.example/3c3ff7123af80b0c,No,Unknown,speech,vinay singh,272592941,,
Headline_ed396f8e03ee,https://obfuscated.source.example/f261838b6078e52c,No,Unknown,speech,vinay singh,189278307,,
Headline_414be295f4d4,https://obfuscated.source.example/8b7f1c354db17f3a,No,Unknown,speech,vinay singh,273690567,,
